EwEVersion,"6.6.15613.0 (compiled 02/10/2018)"
Date,"02/10/2018 09:42:53"
ModelName,"Tampa Bay"
EcosimScenario,"TampaBay Flabay Nut better fix seagrass"
TimeSeries,(none)
StartYear,0

Data,Biomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
41,0.0002449933,0.01672022,0.1254564,0.06774792,0.01174133,0.0003055098,0.004863175,0.02253841,0.0460826,0.1772071,0.000113392,0.01788332,0.1206978,2.681934E-05,0.00256851,0.05852255,0.06396871,0.5728571,2.015484,1.329057E-06,0.008736546,0.01107006,0.08941323,0.01390258,0.3053474,0.1236375,0.4591583,0.06327464,0.05647003,0.1317586,0.02590351,0.07323264,0.1102943,0.03213378,0.02411953,1.138011,0.06838942,0.05995319,0.09124752,0.8756438,0.04912544,0.04632023,0.005152076,1.123454,5.715139,1.116637,0.7707628,10.08426,28.2424,101.1195,24.22087,8.734055
42,0.0002295507,0.01790601,0.1276679,0.0715275,0.01212164,0.0002905593,0.00493135,0.02317145,0.0506148,0.1797991,0.0001103156,0.01901198,0.1260385,2.550552E-05,0.002746197,0.06116679,0.0460288,0.5675722,2.057503,1.359029E-06,0.008981874,0.01098137,0.09104547,0.01416484,0.3132305,0.1272419,0.4743757,0.06622745,0.05877254,0.1371269,0.02693896,0.0764604,0.1142428,0.03301469,0.02508063,1.16252,0.06934195,0.06183044,0.09413594,0.8950074,0.05054992,0.04761143,0.005514557,1.111092,5.746419,1.087161,0.7479852,10.58713,27.67417,106.584,23.61092,8.66027
43,0.0002160178,0.01906638,0.1291797,0.07547948,0.01247841,0.0002738576,0.004852655,0.02360726,0.05500638,0.1824399,0.0001061746,0.02018405,0.1304164,2.404669E-05,0.00290361,0.06366979,0.03186804,0.5519388,2.097795,1.371926E-06,0.009207815,0.01079383,0.09054393,0.0144474,0.3184864,0.1308764,0.4879368,0.06884243,0.06064153,0.1416871,0.02777639,0.07918502,0.1171131,0.03389703,0.02588375,1.180919,0.06979137,0.06338952,0.09646674,0.9040026,0.05141159,0.04884932,0.005896166,1.101952,5.749976,1.065055,0.7272218,11.05252,27.47264,111.9655,23.34103,8.621325
44,0.000204819,0.02012663,0.1301224,0.0795804,0.01282205,0.000258979,0.004686883,0.02394302,0.05926619,0.1849673,0.0001010695,0.02140082,0.1340798,2.262612E-05,0.003040987,0.06600484,0.03104786,0.5317342,2.13943,1.373412E-06,0.009410961,0.01055147,0.08712649,0.01474873,0.3221249,0.13456,0.5001825,0.07117274,0.06217138,0.1455412,0.02847155,0.08154233,0.1192354,0.03476625,0.02656953,1.195467,0.07001647,0.06470682,0.09836587,0.9032226,0.05170372,0.05002226,0.006297344,1.09539,5.749431,1.055624,0.7132785,11.50474,27.55287,117.6783,23.34504,8.642664
45,0.0001958276,0.02100803,0.1306468,0.08380844,0.01315635,0.0002473037,0.004496096,0.02428202,0.06337502,0.1872827,9.469345E-05,0.02265765,0.137274,2.115399E-05,0.003156404,0.06817324,0.03797511,0.5100156,2.183154,1.367527E-06,0.009591106,0.01027655,0.07982784,0.01507011,0.3250386,0.1383215,0.5114821,0.0732843,0.06346484,0.1488465,0.02907952,0.08366247,0.120921,0.03561553,0.02717907,1.207958,0.07023041,0.0658645,0.09997572,0.8942765,0.05147537,0.05113908,0.00672024,1.090947,5.758097,1.057042,0.7063674,11.9569,27.74565,123.4157,23.47205,8.712524
46,0.0001876775,0.02158464,0.1308752,0.0881266,0.01348145,0.0002377048,0.004294738,0.0246974,0.06730562,0.1893184,8.848421E-05,0.02392985,0.1400805,1.92558E-05,0.003242349,0.07018367,0.05230185,0.4879075,2.225113,1.351741E-06,0.009748823,0.009960315,0.07092936,0.01540094,0.3275786,0.1421405,0.5219504,0.07521097,0.06457811,0.1517185,0.0296258,0.08558837,0.1223115,0.03644229,0.02773075,1.218556,0.07047639,0.06690157,0.1013749,0.8788272,0.05079103,0.05225568,0.007166971,1.088282,5.76858,1.056599,0.6988077,12.38856,27.61618,126.8845,23.32281,8.749895
47,0.0001799883,0.02170992,0.1309242,0.09247536,0.01379555,0.0002295102,0.004073439,0.02522201,0.07103331,0.1910274,8.241797E-05,0.02517286,0.1426612,1.655679E-05,0.003286677,0.07204036,0.06732197,0.4659426,2.260505,1.322999E-06,0.009884107,0.009568207,0.06460402,0.01572278,0.3293531,0.1459295,0.5313457,0.07692181,0.06548458,0.1541505,0.03009002,0.08725074,0.1232988,0.03724228,0.02820823,1.225853,0.07059425,0.06777982,0.1025208,0.8588294,0.04974145,0.05342282,0.007636981,1.087075,5.761738,1.043704,0.6844848,12.76674,27.1339,127.342,22.85372,8.702665
48,0.0001735491,0.02130157,0.1312541,0.09641815,0.0140951,0.0002231142,0.003823636,0.02586816,0.07451586,0.1923701,7.65658E-05,0.02633474,0.1451054,1.322142E-05,0.003277105,0.07373672,0.07491935,0.4443948,2.287502,1.283795E-06,0.00999599,0.009098287,0.06003305,0.01603531,0.3297994,0.1495834,0.5393386,0.07836045,0.06612637,0.1560602,0.03043684,0.08855889,0.1237062,0.03800697,0.02858436,1.228544,0.07041338,0.06843791,0.1033256,0.8362632,0.04843239,0.05462268,0.008126568,1.087006,5.72563,1.018354,0.6630179,13.07297,26.51368,125.6507,22.25042,8.578352
49,0.0001687309,0.0203879,0.1329087,0.0988799,0.01437267,0.0002178194,0.003570669,0.02658791,0.07772457,0.1933134,7.147174E-05,0.02736483,0.1474189,1.277458E-05,0.003208709,0.07525976,0.06879678,0.423165,2.307018,1.23782E-06,0.01008314,0.008561452,0.05664151,0.01633665,0.3286518,0.1530164,0.5457227,0.07948861,0.06646886,0.1573731,0.03064578,0.08946694,0.1234462,0.03872536,0.02884321,1.226236,0.06987198,0.06883921,0.1037323,0.8127662,0.04696404,0.05583198,0.008630485,1.087783,5.659761,0.9858058,0.6368423,13.30484,25.90064,122.7355,21.64598,8.406807
50,0.0001649686,0.01912973,0.1370655,0.09853692,0.01461382,0.0002120763,0.003345331,0.02727872,0.08066358,0.1938291,6.754912E-05,0.02821961,0.1493207,1.472866E-05,0.003080204,0.07659806,0.0494234,0.398181,2.32219,1.187845E-06,0.01014473,0.007977547,0.05402878,0.01662429,0.3259631,0.156167,0.5504355,0.08029544,0.06651127,0.1580577,0.03071555,0.08997536,0.1225336,0.03938685,0.02898303,1.219229,0.06899847,0.06897781,0.10373,0.7895533,0.04542226,0.05702386,0.00914333,1.089155,5.569613,0.950619,0.6083825,13.46727,25.33391,119.1096,21.08138,8.212486
51,0.000161115,0.01767199,0.1426124,0.09632775,0.01480467,0.0002036107,0.003166965,0.02781582,0.08335427,0.1938798,6.489488E-05,0.02885659,0.1501812,1.527957E-05,0.002891726,0.07774507,0.03053702,0.3636348,2.337778,1.133965E-06,0.01018071,0.007356828,0.05191752,0.01689572,0.3219233,0.1589843,0.5534841,0.08078634,0.06627153,0.1581182,0.03065437,0.09010325,0.1210303,0.03998262,0.02900903,1.207992,0.06784923,0.06886414,0.1033355,0.7673207,0.04387257,0.05817124,0.00965981,1.090914,5.460082,0.9140013,0.5783814,13.56281,24.75561,114.7315,20.5093,8.000273
52,0.0001566641,0.01615367,0.1484075,0.09327785,0.01496124,0.0001931774,0.003037612,0.02809464,0.08577707,0.1935626,6.329129E-05,0.02923689,0.1503985,1.452818E-05,0.002645666,0.07870153,0.02555852,0.3207554,2.355851,1.079065E-06,0.01019202,0.006718785,0.05012552,0.01714858,0.31676,0.1614352,0.554936,0.08097499,0.06577576,0.1575821,0.03047426,0.08988271,0.1190148,0.04050593,0.02892994,1.193174,0.06648418,0.0685166,0.1025795,0.7466704,0.0423803,0.05925116,0.01017446,1.092885,5.337558,0.8783753,0.5488082,13.60054,24.2613,110.2811,20.0149,7.790139
53,0.0001515007,0.01470056,0.1535377,0.09019458,0.01508786,0.0001820715,0.002940938,0.02782549,0.0880645,0.1930576,6.218267E-05,0.02932214,0.1502952,1.371695E-05,0.002349157,0.07946849,0.02542419,0.2784413,2.369085,1.023623E-06,0.01018033,0.006078179,0.04852822,0.01738097,0.3107686,0.163502,0.5549152,0.08088648,0.06506135,0.1565041,0.03019251,0.08935779,0.116592,0.0409526,0.02875877,1.175539,0.06498012,0.06796696,0.101514,0.7277601,0.04099074,0.06024645,0.01068184,1.094927,5.20763,0.8443312,0.5200375,13.58707,23.78728,105.6424,19.54472,7.583176
54,0.0001456569,0.01341493,0.1578297,0.08713292,0.01518725,0.0001705772,0.002848068,0.02704783,0.09003942,0.1925843,6.213751E-05,0.02907927,0.1500016,1.29068E-05,0.002019166,0.080038,0.02896,0.253525,2.359799,9.661545E-07,0.01014754,0.005462321,0.0470014,0.01759138,0.3041109,0.1651556,0.5534843,0.08053955,0.06415526,0.154935,0.02982005,0.08855029,0.113827,0.04132039,0.02850346,1.155359,0.06336574,0.06723587,0.1001755,0.710251,0.03971882,0.06114397,0.0111754,1.096909,5.069568,0.8088326,0.4903079,13.51798,23.19874,100.2259,18.97874,7.35799
55,0.0001406918,0.01239419,0.1612793,0.08406483,0.01526313,0.0001617171,0.00274735,0.0259248,0.09157409,0.1922841,6.156979E-05,0.02848958,0.1496482,1.220068E-05,0.001695218,0.0803913,0.03569137,0.2557384,2.32172,9.123328E-07,0.01009651,0.004936857,0.04547912,0.01777864,0.2969877,0.1664106,0.5508209,0.07995721,0.0630883,0.1529337,0.0293707,0.08750989,0.1107986,0.04160832,0.02817608,1.133583,0.06168779,0.06635011,0.09860885,0.6946939,0.0386091,0.06193487,0.01164764,1.098722,4.933253,0.7790145,0.4648249,13.41908,22.95075,96.25377,18.71338,7.178519
56,0.0001390912,0.01173586,0.1640375,0.08100788,0.01532177,0.0001591285,0.002658228,0.02463076,0.09278661,0.1921507,6.07493E-05,0.02756242,0.1494697,1.186347E-05,0.001453797,0.08050029,0.04285915,0.2741711,2.276227,8.748394E-07,0.01003237,0.004563874,0.04405481,0.01794208,0.290353,0.167424,0.5476218,0.07923205,0.06197418,0.1506884,0.02890347,0.08642751,0.1078306,0.04182119,0.02782619,1.113689,0.06022732,0.06542899,0.09699702,0.6830662,0.03776566,0.0626191,0.01209532,1.100357,4.834125,0.773895,0.45559,13.36608,23.62906,96.9959,19.28395,7.178582
57,0.0001416565,0.01146425,0.1663346,0.07800563,0.01537024,0.0001637268,0.002604895,0.02330353,0.09387767,0.1921259,6.101547E-05,0.02632182,0.1497177,1.193764E-05,0.001404071,0.08032592,0.04708851,0.3010673,2.237357,8.566996E-07,0.009962477,0.004317487,0.04289839,0.01808153,0.2857395,0.1684196,0.5448704,0.0785277,0.06100606,0.1485395,0.02851675,0.08556714,0.1054416,0.04197517,0.02753248,1.099629,0.05938931,0.06466745,0.09564359,0.6768554,0.03727243,0.0632107,0.01252419,1.101953,4.801126,0.7979419,0.4649341,13.40773,24.70244,101.0731,20.25658,7.350828
58,0.0001460536,0.01147501,0.168309,0.07509603,0.0154153,0.0001721911,0.002582677,0.02201491,0.09491034,0.19225,6.158445E-05,0.02478623,0.1505332,1.209966E-05,0.00151153,0.07995994,0.04614046,0.3280044,2.205372,8.480052E-07,0.009894039,0.004144513,0.04200417,0.01820126,0.2837048,0.1694753,0.5429739,0.07795387,0.06030073,0.146754,0.02826248,0.08502015,0.1038669,0.04209294,0.02733471,1.0914,0.05922632,0.06415768,0.09470811,0.675508,0.03710676,0.06373291,0.01294285,1.103677,4.815215,0.8262896,0.4783548,13.49905,25.04412,103.2364,20.61381,7.504708
59,0.0001511041,0.01162044,0.1700355,0.0723003,0.01545897,0.0001824646,0.002582148,0.02087237,0.09571116,0.1926396,6.168987E-05,0.02298752,0.1518581,1.214337E-05,0.001675237,0.07953762,0.03993277,0.3488522,2.179008,8.489597E-07,0.009831945,0.004006752,0.04128821,0.01830609,0.2832891,0.1705215,0.5416175,0.07748643,0.05980705,0.1453398,0.02810272,0.08466462,0.1028531,0.04219094,0.02720482,1.08588,0.05936925,0.06381974,0.09408507,0.6781784,0.03721585,0.06420563,0.0133517,1.105581,4.837231,0.8394877,0.4861328,13.5824,24.84915,103.0714,20.48027,7.560533
60,0.0001549339,0.01177865,0.171544,0.069622,0.01549951,0.0001897408,0.002604032,0.01996042,0.09608644,0.1933318,6.107936E-05,0.02101086,0.1534216,1.20311E-05,0.001801367,0.07915482,0.03198953,0.3564485,2.160799,8.592763E-07,0.009777322,0.003892777,0.04065153,0.0183994,0.2832557,0.1714642,0.540319,0.07704874,0.05941247,0.1441565,0.02797156,0.08434007,0.1020328,0.04227517,0.02709445,1.08035,0.05947588,0.06354145,0.09359895,0.6832473,0.03750635,0.06464086,0.0137428,1.107624,4.842026,0.8350902,0.4851155,13.62557,24.39458,101.1636,20.08804,7.517018
61,0.0001552253,0.0118789,0.1727836,0.0670923,0.01553716,0.0001885346,0.002646542,0.01931345,0.09599105,0.1941985,5.974001E-05,0.01906815,0.1548803,1.177162E-05,0.001858896,0.0788235,0.02698201,0.3401359,2.159176,8.696488E-07,0.009728543,0.003801743,0.04035459,0.01848146,0.2826779,0.1722165,0.5386489,0.07656635,0.05901351,0.1430292,0.02781392,0.08391761,0.1011132,0.04234384,0.0269621,1.073047,0.0593391,0.06322887,0.09309155,0.6886898,0.03786476,0.06506062,0.0141045,1.109708,4.818086,0.816659,0.4752598,13.61296,23.80215,97.88659,19.54934,7.392673
62,0.0001517674,0.01191099,0.1736706,0.06476047,0.01557436,0.0001789973,0.002706508,0.0188935,0.09554817,0.1949898,5.804627E-05,0.01737107,0.1559898,1.142494E-05,0.001866564,0.07850038,0.02727959,0.3065072,2.169787,8.701611E-07,0.009682942,0.003738228,0.04077155,0.01855074,0.281068,0.1727206,0.5363352,0.07598762,0.05854026,0.1418097,0.02759711,0.08332544,0.09992564,0.04239086,0.02678238,1.063286,0.05888327,0.06282116,0.09245394,0.692869,0.03819465,0.06549247,0.01442591,1.111716,4.766327,0.7912422,0.4598481,13.54814,23.27541,94.23956,19.05175,7.231514
63,0.0001460717,0.01189941,0.1741099,0.06267571,0.0156122,0.0001653079,0.002762565,0.018616,0.09494686,0.1954823,5.648334E-05,0.01607538,0.1565501,1.103108E-05,0.001839681,0.0781455,0.03252065,0.2800598,2.170316,8.558438E-07,0.009637645,0.00371054,0.04197486,0.01860609,0.2783639,0.172948,0.5332733,0.0752922,0.0579647,0.1404113,0.02731254,0.08254614,0.09843175,0.04240954,0.02654751,1.051171,0.05814424,0.06229874,0.09164318,0.6943647,0.03841089,0.06595059,0.01469957,1.113541,4.693217,0.7635282,0.4412289,13.43851,22.79582,90.36073,18.5901,7.055576
64,0.0001398332,0.011877,0.1740525,0.06084268,0.01565125,0.0001519688,0.00277855,0.01839053,0.09435482,0.1955929,5.506575E-05,0.01525896,0.1564896,1.061104E-05,0.001790938,0.07772756,0.04003651,0.270501,2.151113,8.290813E-07,0.009590228,0.00372765,0.04383593,0.01864679,0.2746624,0.172881,0.5294325,0.07447432,0.05727877,0.138791,0.02696215,0.08158321,0.0966446,0.04239419,0.02625754,1.036975,0.05718001,0.06165887,0.09064825,0.6921876,0.03844862,0.06643464,0.01492114,1.115083,4.604582,0.7352864,0.4208025,13.28981,22.34044,86.30116,18.14962,6.874023
65,0.0001339835,0.01186576,0.173519,0.05921195,0.01569138,0.0001419061,0.002721528,0.01815667,0.09387185,0.1953313,5.357883E-05,0.01489879,0.1558577,1.017964E-05,0.00173066,0.07722407,0.04599069,0.2780775,2.11149,7.962707E-07,0.009538782,0.003796306,0.04613951,0.0186725,0.2701076,0.1725101,0.5248235,0.07353443,0.05648311,0.1369336,0.02655171,0.0804492,0.09459568,0.0423405,0.0259158,1.021024,0.05604706,0.06090729,0.08947537,0.6858395,0.03826668,0.06693272,0.01508825,1.116254,4.505248,0.7073422,0.3995548,13.10731,21.90905,82.16051,17.73218,6.692412
66,0.0001287752,0.01187321,0.1725695,0.05770527,0.0157316,0.0001358887,0.002585251,0.01788528,0.09353763,0.194733,5.200928E-05,0.01488571,0.1547788,9.746227E-06,0.001666693,0.0766205,0.04701163,0.2939725,2.059987,7.630068E-07,0.009481844,0.00391663,0.04865767,0.01868304,0.2648524,0.1718323,0.5194815,0.07247657,0.05558338,0.1348433,0.02608843,0.07916062,0.09232376,0.04224554,0.02552715,1.003643,0.05479486,0.06005466,0.08814097,0.6752654,0.03784673,0.06742658,0.01519965,1.11697,4.39887,0.6799541,0.3780107,12.89523,21.48868,77.96073,17.32736,6.51212
67,0.0001245819,0.0118832,0.1712989,0.05625809,0.01577011,0.0001333116,0.002402086,0.01759713,0.09328297,0.1938553,5.047106E-05,0.01507103,0.153399,9.34832E-06,0.00160477,0.07591253,0.04156689,0.3099918,2.00633,7.341485E-07,0.009418626,0.004084638,0.05120493,0.01867847,0.2590941,0.1708649,0.5135067,0.07131169,0.05459382,0.1325441,0.02558289,0.07774804,0.08988569,0.04210788,0.02509985,0.9854179,0.05348076,0.05912004,0.08667564,0.6611566,0.03720832,0.06789641,0.01525517,1.11716,4.291656,0.6555564,0.3580385,12.66581,21.20392,74.26719,17.04418,6.353976
68,0.0001215666,0.01186075,0.1698225,0.05483658,0.01580329,0.0001324006,0.002226216,0.01734118,0.09294031,0.1927949,4.919998E-05,0.01532051,0.1517757,9.028474E-06,0.001548543,0.07510734,0.03138807,0.3197615,1.95847,7.126519E-07,0.009349185,0.004287923,0.05365849,0.01865919,0.2531753,0.169656,0.5071093,0.07006806,0.0535491,0.1300977,0.02505508,0.07626874,0.08738894,0.04192849,0.02465004,0.9673669,0.05220181,0.05814394,0.08514313,0.6447642,0.03640322,0.0683251,0.01525723,1.116783,4.192901,0.637356,0.3416645,12.43684,21.1118,71.43979,16.93764,6.239
69,0.0001203462,0.01177973,0.1683043,0.053436,0.0158281,0.0001325044,0.002110842,0.01716775,0.092329,0.1916848,4.865037E-05,0.01552521,0.1498947,8.880656E-06,0.001501001,0.07423121,0.02136642,0.3177981,1.926346,7.030631E-07,0.009275188,0.004524555,0.05598863,0.01862628,0.2476445,0.1683071,0.5006835,0.06879877,0.05251253,0.1276191,0.02453884,0.07482353,0.08501149,0.04171217,0.02420582,0.9512681,0.05110816,0.05719545,0.08365214,0.6284083,0.0355398,0.06870166,0.01521276,1.115849,4.119004,0.6321626,0.3334115,12.24316,21.47054,70.64695,17.241,6.220379
70,0.0001215114,0.011637,0.1669101,0.05206814,0.01585,0.000133697,0.002080727,0.01712459,0.09128537,0.1906988,4.899484E-05,0.01563081,0.1478888,8.939916E-06,0.00146398,0.07332581,0.01604918,0.3064313,1.91256,7.066018E-07,0.009199804,0.004791293,0.05822563,0.018582,0.2432647,0.1669524,0.4947571,0.06758726,0.05158073,0.1252885,0.02408338,0.07354528,0.0830075,0.04146928,0.02380716,0.9391614,0.05039781,0.05637582,0.0823622,0.6144216,0.03473774,0.06902455,0.01513534,1.114447,4.084926,0.6429426,0.3351833,12.11207,22.11198,71.67329,17.82363,6.303824
71,0.000123061,0.01141879,0.1656624,0.05073887,0.01587813,0.0001343812,0.002109672,0.01721454,0.08937601,0.1903255,4.960806E-05,0.01561821,0.1459903,9.006968E-06,0.001435942,0.07242586,0.01687223,0.2895541,1.908746,7.133373E-07,0.009125869,0.005040549,0.06034026,0.01852952,0.240294,0.1656232,0.4894935,0.06648918,0.05081074,0.1232419,0.02371314,0.07246903,0.08148332,0.04121323,0.02347218,0.9306239,0.05007793,0.05572843,0.08135031,0.6032683,0.03403872,0.06930008,0.01504043,1.112686,4.075748,0.6539967,0.3380331,12.00775,22.15282,71.27891,17.90168,6.353786
72,0.0001241613,0.01113906,0.1644991,0.04944417,0.01591576,0.0001351709,0.0021554,0.01740999,0.08658536,0.1906593,5.020669E-05,0.01552561,0.1441676,8.971995E-06,0.001414037,0.07155224,0.02471421,0.2756655,1.902889,7.187038E-07,0.009055069,0.005216168,0.06230078,0.01847136,0.2380563,0.1642566,0.4846049,0.06547676,0.05015557,0.1214484,0.02339735,0.07150228,0.08024552,0.04095247,0.02317755,0.9233209,0.04988331,0.05518138,0.08051719,0.5953115,0.03347901,0.06953438,0.01493572,1.110593,4.065387,0.6541188,0.3369839,11.89297,21.84845,69.64201,17.66173,6.331323
73,0.000124296,0.01083559,0.1633286,0.0481744,0.01596381,0.0001355324,0.002182638,0.01763521,0.08312421,0.1916077,5.041438E-05,0.01538767,0.1424369,8.820949E-06,0.001394634,0.07070293,0.03705832,0.2716885,1.885154,7.188907E-07,0.008986829,0.005270551,0.06408488,0.01840858,0.2358169,0.1627892,0.4797547,0.06449696,0.04953957,0.1197971,0.02309342,0.07054399,0.07906362,0.04068865,0.02289176,0.9155249,0.04960611,0.05465668,0.07973974,0.5899712,0.03305109,0.06972931,0.01482146,1.108136,4.039413,0.6430216,0.3305719,11.7495,21.38402,67.11003,17.25844,6.242378
74,0.0001226822,0.01054625,0.1620776,0.04692134,0.01602166,0.0001333875,0.002179054,0.01776666,0.07928518,0.1930323,4.991358E-05,0.01522564,0.1408368,8.591795E-06,0.00137484,0.06986409,0.04841016,0.275522,1.856619,7.111085E-07,0.00891941,0.005181989,0.06568319,0.01834115,0.2331085,0.1611798,0.4747019,0.06350462,0.04890171,0.1181737,0.02277056,0.06952696,0.07777977,0.040419,0.02259167,0.9064134,0.04914568,0.0540987,0.07892318,0.5863572,0.03272704,0.06988249,0.01469387,1.10525,3.994761,0.6251289,0.3200282,11.57565,20.93303,64.24758,16.84793,6.116958
75,0.0001208159,0.0103168,0.1607593,0.04568649,0.01608868,0.0001294267,0.002164328,0.01766254,0.07539418,0.1947866,4.909678E-05,0.01506082,0.1393984,8.416778E-06,0.00135442,0.06902891,0.05430166,0.2829088,1.826675,7.006584E-07,0.008851676,0.005011948,0.06710032,0.01826857,0.2299652,0.1594589,0.4694964,0.06249021,0.04822917,0.116529,0.02242624,0.06846502,0.07639037,0.04014019,0.02227652,0.8968075,0.04855791,0.05350515,0.07805351,0.5844299,0.03251131,0.06998996,0.01455003,1.101885,3.945737,0.6117268,0.3114067,11.40153,20.92858,62.70955,16.81952,6.039177
76,0.0001203662,0.01020352,0.1594891,0.04448505,0.01616737,0.0001268067,0.002172763,0.0172489,0.07172915,0.1967541,4.884128E-05,0.01492488,0.1382269,8.525008E-06,0.001336089,0.06821124,0.05158428,0.2918975,1.806167,6.973716E-07,0.00878456,0.004881053,0.06837238,0.0181912,0.2271194,0.1577535,0.4646043,0.06150848,0.04758962,0.1149494,0.02210061,0.06748214,0.07511707,0.03985373,0.02197903,0.8893577,0.04809503,0.05295988,0.07725118,0.5850393,0.0324471,0.0700525,0.01439443,1.098079,3.921087,0.6159564,0.3122412,11.27881,21.59568,63.77391,17.39906,6.093111
77,0.0001221419,0.01023018,0.1583927,0.04333835,0.01625904,0.0001275726,0.002214267,0.01660046,0.06858112,0.1986909,4.955472E-05,0.01485058,0.1373851,9.040646E-06,0.001323333,0.06744315,0.03964224,0.2987332,1.80048,7.044462E-07,0.008721044,0.004872562,0.06954006,0.01811122,0.2255459,0.1562011,0.4605978,0.06065447,0.04709688,0.1136235,0.02185448,0.06673041,0.07427538,0.03956905,0.02174646,0.8863931,0.0480291,0.05258192,0.07670004,0.5886262,0.03255975,0.07008073,0.01424071,1.093972,3.938141,0.6382772,0.3233674,11.23021,22.42037,66.36614,18.16004,6.250299
78,0.0001262044,0.01038488,0.1575574,0.04227227,0.01635812,0.0001338377,0.002273499,0.01593387,0.06610642,0.2003213,5.130349E-05,0.01485738,0.1366044,9.879348E-06,0.001319462,0.06676646,0.02426556,0.2954831,1.812811,7.221064E-07,0.008665401,0.005016821,0.0706412,0.01803224,0.2257268,0.1548817,0.4578142,0.05999995,0.04683106,0.1127151,0.02172679,0.06629466,0.07404325,0.03929994,0.02160908,0.888459,0.04843302,0.05243369,0.07650752,0.5955644,0.03286868,0.07009237,0.01410579,1.089749,3.994653,0.6708781,0.3423781,11.25122,23.148,69.71844,18.86361,6.455997
79,0.0001328833,0.01066294,0.1570414,0.04134332,0.01647045,0.0001477011,0.002338029,0.01549917,0.06432398,0.2014498,5.430439E-05,0.01495565,0.1357029,1.091328E-05,0.001327796,0.06622495,0.01740189,0.2802157,1.847137,7.531821E-07,0.008622212,0.005322201,0.07174338,0.01795836,0.2277814,0.1538615,0.4564751,0.0595892,0.04683465,0.1123297,0.02173544,0.06622314,0.07448715,0.03906032,0.02158295,0.8956531,0.04928359,0.05253929,0.07672016,0.606589,0.03340812,0.07010823,0.01400569,1.085611,4.087564,0.7118935,0.3697757,11.34583,24.00012,74.54762,19.68856,6.714387
80,0.0001447518,0.01111204,0.1570128,0.0406442,0.01661588,0.0001714024,0.00243953,0.01546075,0.06320442,0.2021025,5.921567E-05,0.01516553,0.1351497,1.226259E-05,0.001354753,0.06588018,0.01938685,0.2639761,1.905315,8.085895E-07,0.008597923,0.005828528,0.0730395,0.01789436,0.2322586,0.1533097,0.4571595,0.05950093,0.04719083,0.1126215,0.02192233,0.06665835,0.07580824,0.03886581,0.02170581,0.910197,0.05071682,0.05297424,0.0774556,0.6240735,0.03428876,0.07015423,0.01395878,1.081839,4.239959,0.7785342,0.4171936,11.57351,25.74559,84.43579,21.33126,7.155472
81,0.0001610937,0.01174472,0.1576005,0.04028775,0.0168082,0.0002008133,0.002619409,0.01582117,0.06268841,0.2024947,6.574165E-05,0.01551412,0.1351326,1.387942E-05,0.001406987,0.06579982,0.03097156,0.2676719,1.969168,8.844875E-07,0.008600126,0.006542193,0.07470109,0.01784713,0.2402767,0.1534227,0.4606401,0.05987897,0.04805755,0.1138603,0.02236766,0.06781352,0.07840712,0.03873919,0.02204247,0.9345486,0.05301301,0.05388114,0.078934,0.6488102,0.03555795,0.07026881,0.01399063,1.078836,4.4678,0.8721446,0.4848443,11.9591,27.56138,97.78104,23.07645,7.727938
